,uuid,screen_name,created_at,followers,location,favorite,retweet,source,text
967,7b7530f2-7327-11ed-9583-ab47568012fa,Expay_24,2022-12-03 16:12:19, 8,United Arab Emirate, 0, 0, IFTTT," FTX US ex-president reportedly seeks $6M funding to launch crypto startup https://t.co/N9Wu19MPiM
#cryptoworld… https://t.co/aLrQ3Mj0Oi"
968,67a52b70-7327-11ed-9583-ab47568012fa,HaninaHanzo,2022-12-03 16:18:49, 2555,Metaverse, 0, 886, Twitter for Android," RT @BrokexFi: 🔸️ Drop your BEP-20 Wallet address, you might get surprised !

Follow and retweet !

#AirdropCrypto #Bitcoin #Ethereum #Binan…"
969,6478f1c5-7327-11ed-9583-ab47568012fa,bocvip,2022-12-03 16:20:02, 1735,, 0, 0, boc.vip," MARKET RANGES, #Ripple Reply ...

https://t.co/JJNpGTyqgH

#AltcoinMarket #Altcoins #BEARMARKET #BestCrypto… https://t.co/SgQVEqhqxD"
970,678ebd40-7327-11ed-9583-ab47568012fa,fuck_utube,2022-12-03 16:19:22, 173,"It's a ""secret"" ", 0, 3, Twitter Web App, RT @epoch2026: @WhaleChart @Filmophile3 @cryptofunn1 According to history an asset like Bitcoin has never existed before and thus is unpred…
971,8a3ee593-7327-11ed-9583-ab47568012fa,XpLiCit_OnE,2022-12-03 16:07:52, 21,"Arizona, USA", 0, 1465, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
972,78352120-7327-11ed-9583-ab47568012fa,TrevorVictrus,2022-12-03 16:13:11, 576,Florida, 0, 1, TweetDeck," RT @thunderpickco: Congrats to @invgaming in their win over @TeamEndpoint!
The matches are heating up in the Thunderpick Bitcoin Series 3!…"
973,8a3e4950-7327-11ed-9583-ab47568012fa,zorodbronson,2022-12-03 16:08:20, 538,, 0, 1465, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
974,82a31cc0-7327-11ed-9583-ab47568012fa,tradesumfink,2022-12-03 16:09:48, 57,Germany, 0, 187, Twitter for iPhone," RT @StockmoneyL: Tick Tock, Tick Tock🍹 

#Bitcoin https://t.co/W4DYGLSYkP"
975,7b7298e0-7327-11ed-9583-ab47568012fa,crypto_balu,2022-12-03 16:12:32, 60,India, 0, 1449, Twitter Web App, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
976,67dcb634-7327-11ed-9583-ab47568012fa,happysailin,2022-12-03 16:18:27, 143,, 1, 0, Twitter for iPhone, @BigCheds @MacroAlf Bitcoin is in different times. First time.
977,7f769502-7327-11ed-9583-ab47568012fa,HayperDollar,2022-12-03 16:11:02, 64,, 0, 1454, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
978,67dd0451-7327-11ed-9583-ab47568012fa,Rukesh93251116,2022-12-03 16:18:23, 66,"Vellore Fort Area, Vellore", 0, 237, Twitter for Android," RT @BitcoinMagazine: Fiat in Venezuela is so worthless people leave it on the streets 

🇻🇪 needs #Bitcoin https://t.co/EbWUIf0QVm"
979,7537e6b0-7327-11ed-9583-ab47568012fa,joykhan74997701,2022-12-03 16:14:32, 20,, 0, 194, Twitter for Android," RT @icsmen: Let's see if i was right for $BTC 😎

$MGLD will 🚀

#btc #bnb #bitcoin #binance #trade #crypto #multiversx #mgld #xgld https://t…"
980,8a3e9770-7327-11ed-9583-ab47568012fa,money_and_biz_,2022-12-03 16:08:00, 473,, 0, 0, ted_share_analysis, [Bloomberg] El Salvador’s bombastic president promoted Bitcoin as a solution to the country’s economic problems. https://t.co/DHk4POkdzC
981,7835e478-7327-11ed-9583-ab47568012fa,holysix_jp,2022-12-03 16:12:48, 79,, 0, 1448, Twitter for iPhone, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
982,67e19830-7327-11ed-9583-ab47568012fa,ChainSnake,2022-12-03 16:18:18, 297,, 0, 0, chainsnake, https://t.co/yvMTjSCWvi register on #binance and earn with me #cryptocurrency  #bitcoin #metaverse #defichain #nft… https://t.co/FDl1aRCBfm
983,6a234ad4-7327-11ed-9583-ab47568012fa,XAndresPedre,2022-12-03 16:18:00, 633,"Hammersmith, London", 0, 4, Twitter for Android," RT @TheToran_Z: Digital currencies such as bitcoin can be exchanged for another currency of the same value, while NFT is digital assets, ea…"
984,8649b690-7327-11ed-9583-ab47568012fa,madzee44225,2022-12-03 16:08:40, 129,"Federal Capital Territory, Nig", 0, 1462, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
985,6a2323c2-7327-11ed-9583-ab47568012fa,kingdiversity,2022-12-03 16:18:02, 9,, 0, 1436, Twitter for iPhone, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
986,75128460-7327-11ed-9583-ab47568012fa,robsoItan,2022-12-03 16:14:56, 3481,, 0, 39, Twitter for iPhone, RT @rjsoltan: I own zero bitcoin on exchanges. Zero.
987,71c55531-7327-11ed-9583-ab47568012fa,El_ReyBob,2022-12-03 16:16:10, 859,, 0, 1439, Twitter Web App, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
988,67ec6da2-7327-11ed-9583-ab47568012fa,JaamJaam22,2022-12-03 16:18:08, 99,, 0, 1436, Twitter Web App, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
989,678e9630-7327-11ed-9583-ab47568012fa,Virtuality01,2022-12-03 16:19:24, 49,United Arab Emirates , 0, 1433, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
990,646cbcc3-7327-11ed-9583-ab47568012fa,Chikn_Stache,2022-12-03 16:21:06, 806,, 2, 0, Twitter for iPhone, @WojakSatoshi Trying to stack a full Bitcoin before this bear market is over with 💪🏼
991,71c6b4c0-7327-11ed-9583-ab47568012fa,gohelrajendra11,2022-12-03 16:16:02, 271,Ahmedabad, 0, 1441, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
992,8d181d41-7327-11ed-9583-ab47568012fa,MdShiha98719653,2022-12-03 16:07:08, 157,, 0, 0, Twitter for Android," @DinoDapps #Airdrop #Airdrops #DinoDapps #BSC #Crypto #Bitcoin    #Airdropinspector

This is amazing pojact… https://t.co/39wr6sHNz3"
993,6dabae40-7327-11ed-9583-ab47568012fa,giuseppe40oz,2022-12-03 16:16:30, 118,"West Palm Beach, FL", 0, 0, Twitter for iPhone, @alifc @coryklippsten Also why would the transaction amount affect the profit that miners would make? Especially wh… https://t.co/JezXciMc0e
994,6a234ad1-7327-11ed-9583-ab47568012fa,azmiGN26,2022-12-03 16:18:01, 61,"Depok, Jawa Barat", 0, 1436, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
995,8a3e7070-7327-11ed-9583-ab47568012fa,memeccass,2022-12-03 16:08:03, 106,, 0, 1465, Twitter Web App, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
996,647a0330-7327-11ed-9583-ab47568012fa,idaly48107554,2022-12-03 16:19:58, 1,, 0, 0, Twitter for Android," I am claiming my free Lightning sats from @_bitcoiner's zesty faucet! ⚡

@boltcoiner unlock me 01f77c08-d3e5-474b-a… https://t.co/auXwJ3QxPA"
997,7f7694f4-7327-11ed-9583-ab47568012fa,tradesumfink,2022-12-03 16:11:10, 57,Germany, 0, 239, Twitter for iPhone," RT @BitcoinMagazine: Fiat in Venezuela is so worthless people leave it on the streets 

🇻🇪 needs #Bitcoin https://t.co/EbWUIf0QVm"
998,678e6f21-7327-11ed-9583-ab47568012fa,fraolchris,2022-12-03 16:19:26, 58,, 0, 1433, Twitter Web App, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
999,6458bf90-7327-11ed-9583-ab47568012fa,DefiTheorycraft,2022-12-03 16:21:55, 406,Valhalla, 0, 1, Twitter Web App," RT @cryptowise_fin: 🐦 Thorchain Text Analysis 🐦

Most mentioned words in tweets

Topic: #Thorchain
N tweets analyzed: 10000

Dates: 2022-11…"
1000,64684ff0-7327-11ed-9583-ab47568012fa,Alekseiezz,2022-12-03 16:21:19, 25,Ukraine Odessa, 0, 187, Twitter for Android," RT @StockmoneyL: Tick Tock, Tick Tock🍹 

#Bitcoin https://t.co/W4DYGLSYkP"
1001,8a3f81da-7327-11ed-9583-ab47568012fa,ccryptohoarder,2022-12-03 16:07:12, 27,Mars, 0, 1467, Twitter for iPhone, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1002,8a3f0ca2-7327-11ed-9583-ab47568012fa,SigmaBitcoin,2022-12-03 16:07:50, 22,Cyberspace, 0, 0, Twitter for iPhone," When you finally understand #Bitcoin, then there is no stopping you."
1003,8a3f81d2-7327-11ed-9583-ab47568012fa,desaster1982,2022-12-03 16:07:16, 3,, 0, 1467, Twitter for iPhone, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1004,642887d0-7327-11ed-9583-ab47568012fa,OluwarotimiTony,2022-12-03 16:22:59, 107,, 0, 556, Twitter for Android, RT @BitcoinMagazine: JUST IN - Fox News Host Tucker Carlson: I’m “big into #Bitcoin” https://t.co/0h3gtSWRKI
1005,67cd73f4-7327-11ed-9583-ab47568012fa,LeBronJ19571083,2022-12-03 16:18:38, 69,usa, 0, 0, Twitter for Android," $WOO #Bitcoin    in it's highest peak right now... 
➡️https://t.co/VM0N8POW4w

$BTC $ETH $BNB $XRP $DOGE 
$LTC… https://t.co/gP5fBrqKlV"
1006,6445fae1-7327-11ed-9583-ab47568012fa,Atlegang_DA,2022-12-03 16:22:16, 1606,"Soweto, South Africa", 0, 1, Twitter for Android, RT @440UrPp: Anyone would like to bet on how none of the bundles offered by @EasyCryptoSA (@EasyEquities) will not out perform Bitcoin on a…
1007,7b79018a-7327-11ed-9583-ab47568012fa,hurulhain1,2022-12-03 16:11:52, 92,, 0, 0, Twitter for Android," @APompliano @Casey But your pod is all about influencing people to buy bitcoin, is it not? It was last time i watched it ."
1008,71de0d55-7327-11ed-9583-ab47568012fa,Sebasti74918787,2022-12-03 16:15:27, 2,, 0, 1442, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1009,7b7298e2-7327-11ed-9583-ab47568012fa,Param_Sidhu77,2022-12-03 16:12:30, 1923,"Amritsar, India", 0, 1449, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1010,7b790183-7327-11ed-9583-ab47568012fa,GrimBTC,2022-12-03 16:11:55, 30,South Africa, 0, 1449, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1011,6a26cd44-7327-11ed-9583-ab47568012fa,saininitin1997,2022-12-03 16:17:46, 2505,, 1, 0, Twitter Web App, #RealYield  #ICO #CRYPTO #BITCOIN https://t.co/X2YbfwnzKT You can think of the LEND operates like a decentralized b… https://t.co/n67PpKhzYZ
1012,8a3ee590-7327-11ed-9583-ab47568012fa,CryptoNinetales,2022-12-03 16:07:53, 740,Blockchain🇵🇷, 0, 1465, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1013,6d7200a1-7327-11ed-9583-ab47568012fa,LCarhoshi,2022-12-03 16:17:07, 23,, 0, 1437, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1014,6a53f7c3-7327-11ed-9583-ab47568012fa,aezakmi0413,2022-12-03 16:17:37, 19,, 0, 1436, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1015,7f7694f2-7327-11ed-9583-ab47568012fa,AvmetSaliju,2022-12-03 16:11:11, 51,, 0, 1451, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1016,8603d400-7327-11ed-9583-ab47568012fa,ShibnobiC,2022-12-03 16:09:23, 258,Europe., 0, 1459, Twitter Web App, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1017,6dabae43-7327-11ed-9583-ab47568012fa,hotlar3,2022-12-03 16:16:29, 11,, 0, 159, Twitter for Android," RT @lucasvelascook: What should i buy in 2023? 
#Gold or #Bitcoin? 🚀🔥"
1018,642d90e0-7327-11ed-9583-ab47568012fa,HashmiOmar,2022-12-03 16:22:45, 857,Islamabad-Pakistan, 0, 1, Twitter for Android," RT @Maharshi1973: @CryptoBusy When the fed pivots sometime in 2023, I could see Bitcoin making a new low along with the stock market. I the…"
1019,6d711641-7327-11ed-9583-ab47568012fa,Coro1117424129,2022-12-03 16:17:10, 85,, 0, 886, Twitter for Android," RT @BrokexFi: 🔸️ Drop your BEP-20 Wallet address, you might get surprised !

Follow and retweet !

#AirdropCrypto #Bitcoin #Ethereum #Binan…"
1020,7835e473-7327-11ed-9583-ab47568012fa,LittleGeneral77,2022-12-03 16:12:50, 118,, 0, 31, Twitter for iPhone," RT @mintlayer: Mintlayer endeavors to become the new secure standard for DeFi projects, built on Bitcoin. To do this we will create an ecos…"
1021,71e204f3-7327-11ed-9583-ab47568012fa,Lieberlangsam1,2022-12-03 16:15:08, 55,"İstanbul, Türkiye", 0, 1444, Twitter for iPhone, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1022,82a391f0-7327-11ed-9583-ab47568012fa,Pawande57399223,2022-12-03 16:09:42, 96,"Punjab, India", 0, 41, Twitter for Android, RT @rovercrc: Buy #Bitcoin and hold it for at least 4 years!
1023,77ec7f60-7327-11ed-9583-ab47568012fa,liu12076,2022-12-03 16:13:46, 45,, 0, 1444, Twitter for iPhone, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1024,7f76bc09-7327-11ed-9583-ab47568012fa,Ricksilver55,2022-12-03 16:10:57, 108,, 0, 239, Twitter for iPhone," RT @BitcoinMagazine: Fiat in Venezuela is so worthless people leave it on the streets 

🇻🇪 needs #Bitcoin https://t.co/EbWUIf0QVm"
1025,6451e1c0-7327-11ed-9583-ab47568012fa,0xcityglen,2022-12-03 16:22:01, 98,, 0, 1424, Twitter for iPhone, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1026,75154384-7327-11ed-9583-ab47568012fa,aisha7016,2022-12-03 16:14:50, 1,, 0, 534, Twitter for Android," RT @BarrioBitcoin: Most powerful human is you in your own life purpose

https://t.co/zkfDg53CVL

You are Satoshi Nakamoto, practice what yo…"
1027,7f7bec28-7327-11ed-9583-ab47568012fa,DDilldick,2022-12-03 16:10:44, 551,33 Mile Road , 0, 69, Twitter for Android, RT @WhaleChart: BREAKING: Elon Musk reveals wild ‘$1 Billion’ democrat donation theory tfter Bitcoin and Crypto exchange collapse. Far more…
1028,71e25316-7327-11ed-9583-ab47568012fa,AlwaysLoveHope,2022-12-03 16:15:00, 459,Manifesting Good Health 🙏, 0, 1444, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1029,75154380-7327-11ed-9583-ab47568012fa,CassioBr048,2022-12-03 16:14:52, 45,NFT Word, 0, 1444, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1030,7831ecd1-7327-11ed-9583-ab47568012fa,wwrideu1,2022-12-03 16:13:18, 196,phl, 0, 1446, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1031,64274f50-7327-11ed-9583-ab47568012fa,r7vilela1,2022-12-03 16:23:00, 1477,Suíça, 0, 251, Twitter Web App, RT @BTC_Archive: JUST IN: 🇺🇸 #Bitcoin is a commodity in the eyes of the federal courts and in the opinion of the SEC chairman. There is no…
1032,643f9240-7327-11ed-9583-ab47568012fa,Monttelukast,2022-12-03 16:22:28, 21,, 0, 1423, Twitter for iPhone, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1033,7b668af0-7327-11ed-9583-ab47568012fa,mlistel97,2022-12-03 16:12:44, 4,R-F-A-I, 0, 0, Twitter Web App," And when they will take control of the network, they will implement a whitelist, and Bitcoin will become exactly li… https://t.co/ItLhyN5ybK"
1034,864745a3-7327-11ed-9583-ab47568012fa,bess_oswald,2022-12-03 16:08:56, 0,, 0, 3, Twitter for Android, RT @BitcoinCafe2021: We will have a great menu at the coffee station at @pacificbitcoin Stop by and get your drink ☕️⚡️we accept #bitcoin 😉…
1035,7b66b205-7327-11ed-9583-ab47568012fa,BrotherNFT1,2022-12-03 16:12:40, 107,, 0, 1448, Twitter for Android, RT @Ashcryptoreal: I will give $200 #Bitcoin to one person in next 72hr. Just retweet and make sure you are following me.
1036,71e22c07-7327-11ed-9583-ab47568012fa,ilialazarov,2022-12-03 16:15:03, 39,, 0, 16, Twitter for Android, RT @itkoopman: I honestly think #Bitcoin is in for one of the biggest bull markets in history.
1037,64522fe1-7327-11ed-9583-ab47568012fa,L0Qc4Bqaw58IkGm,2022-12-03 16:21:59, 270,, 0, 15, Twitter for Android, RT @jakemenard3: I downloaded the Raven Core wallet almost 2 years ago and started mining $RVN with the GPU in my laptop that I had been us…
1038,7f76bc11-7327-11ed-9583-ab47568012fa,PavelNosok,2022-12-03 16:10:52, 233,"Valencia, Spain", 0, 0, WordPress.com, Let’s Dispel Some Misconceptions About Wrapped Bitcoin and Ethereum https://t.co/xoDAI12DG9
1039,6d73ae50-7327-11ed-9583-ab47568012fa,CryptoGwalla,2022-12-03 16:16:58, 214,"Ohio, USA", 0, 534, Twitter for iPhone," RT @BarrioBitcoin: Most powerful human is you in your own life purpose

https://t.co/zkfDg53CVL

You are Satoshi Nakamoto, practice what yo…"
1040,71d97970-7327-11ed-9583-ab47568012fa,MtbCrypt,2022-12-03 16:15:50, 81,Brasil, 0, 4, Twitter for Android," RT @TechDev_52: Why?

Because imo, this year+ #Bitcoin correction sits in an entirely different macro wave position from the last.

3/ http…"
1041,7b755802-7327-11ed-9583-ab47568012fa,Expay_24,2022-12-03 16:12:15, 8,United Arab Emirate, 0, 0, IFTTT," Opera Crypto Browser to enable instant NFT minting through launchpad https://t.co/WpPyAofSve
#cryptoworld… https://t.co/EaTPufxmF0"
1042,78352127-7327-11ed-9583-ab47568012fa,Bkashroy11,2022-12-03 16:13:07, 2,, 0, 332, Twitter for Android," RT @DappsDino: DinoDapps (DINO) Airdrop 
Total Rewards : 30,000,000 DINO 
Winners : 2,000 Random 
End : 01-03-2023 
Dist : 15-03-2023 

Air…"
1043,6a26cd45-7327-11ed-9583-ab47568012fa,help_me_plzplz_,2022-12-03 16:17:46, 807,japan, 0, 0, twittbot.net," LOVE!!KazakhstanWe hope to help, thank you. 
/bitcoin 1896UwURka9J4MCbSdwfMc1pynArfWYXUf   
/amazon.com Wish List https://t.co/kd453LPN2Z"
1044,783213e6-7327-11ed-9583-ab47568012fa,HTOJS69,2022-12-03 16:13:12, 0,, 0, 139, Twitter Web App," RT @BCHArgentina: Wonderful launch of the Bitcoin Cash Argentina website! We appreciate everyone's support.

¡Maravilloso lanzamiento de la…"
1045,7f7646e1-7327-11ed-9583-ab47568012fa,SatoshiHitchens,2022-12-03 16:11:21, 387,Port Protection - Earth-616, 0, 2, Twitter for Android," RT @FractalEncrypt: Bitboy is so much of a scammer -&gt; He even stole his NAME!!!🤣😂😅

And he didn't just steal ANY name. 

He stole the name…"
1046,8a3e4959-7327-11ed-9583-ab47568012fa,Web3markets,2022-12-03 16:08:18, 149,The Ether, 0, 0, Twitter for iPad, @GoingParabolic Going as well as your #bitcoin
1047,6477b940-7327-11ed-9583-ab47568012fa,ChrisHODL,2022-12-03 16:20:19, 1955,Mars, 0, 235, Twitter for iPhone," RT @BitcoinMagazine: Fiat in Venezuela is so worthless people leave it on the streets 

🇻🇪 needs #Bitcoin https://t.co/EbWUIf0QVm"
